report_name,year,scope,page,value,unit,unit_normalized,label,status,scopes_present
nordea_2017_report,2016,2lb,37,3409.0,CO2e emissions (tonnes),CO2e emissions (tonnes),"Scope 2/-electricity, heating, district cooling (Scope 2)",partial,1+2lb
nordea_2017_report,2017,2lb,37,3187.0,CO2e emissions (tonnes),CO2e emissions (tonnes),"Scope 2/-electricity, heating, district cooling (Scope 2)",partial,1+2lb
nordea_2017_report,2018,2lb,,,,,,partial,1+2lb
nordea_2017_report,2019,2lb,,,,,,partial,1+2lb
nordea_2017_report,2020,2lb,,,,,,partial,1+2lb
nordea_2017_report,2021,2lb,,,,,,partial,1+2lb
nordea_2017_report,2022,2lb,,,,,,partial,1+2lb
nordea_2017_report,2013,2mb,,,,,,partial,1+2lb
nordea_2017_report,2014,2mb,,,,,,partial,1+2lb
nordea_2017_report,2015,2mb,,,,,,partial,1+2lb
nordea_2017_report,2016,2mb,,,,,,partial,1+2lb
nordea_2017_report,2017,2mb,,,,,,partial,1+2lb
nordea_2017_report,2018,2mb,,,,,,partial,1+2lb
nordea_2017_report,2019,2mb,,,,,,partial,1+2lb
nordea_2017_report,2020,2mb,,,,,,partial,1+2lb
nordea_2017_report,2021,2mb,,,,,,partial,1+2lb
nordea_2017_report,2022,2mb,,,,,,partial,1+2lb
nordea_2017_report,2013,3,,,,,,partial,1+2lb
nordea_2017_report,2014,3,,,,,,partial,1+2lb
nordea_2017_report,2015,3,,,,,,partial,1+2lb
nordea_2017_report,2016,3,37,,,,,partial,1+2lb
nordea_2017_report,2017,3,,,,,,partial,1+2lb
nordea_2017_report,2018,3,,,,,,partial,1+2lb
nordea_2017_report,2019,3,,,,,,partial,1+2lb
nordea_2017_report,2020,3,,,,,,partial,1+2lb
nordea_2017_report,2021,3,,,,,,partial,1+2lb
nordea_2017_report,2022,3,,,,,,partial,1+2lb
okamura corp_2020_report,2013,1,,,,,,useless,
okamura corp_2020_report,2014,1,,,,,,useless,
okamura corp_2020_report,2015,1,,,,,,useless,
okamura corp_2020_report,2016,1,,,,,,useless,
okamura corp_2020_report,2017,1,,,,,,useless,
okamura corp_2020_report,2018,1,,,,,,useless,
okamura corp_2020_report,2019,1,,,,,,useless,
okamura corp_2020_report,2020,1,,,,,,useless,
okamura corp_2020_report,2021,1,,,,,,useless,
okamura corp_2020_report,2022,1,,,,,,useless,
okamura corp_2020_report,2013,2lb,,,,,,useless,
okamura corp_2020_report,2014,2lb,,,,,,useless,
okamura corp_2020_report,2015,2lb,,,,,,useless,
okamura corp_2020_report,2016,2lb,,,,,,useless,
okamura corp_2020_report,2017,2lb,,,,,,useless,
okamura corp_2020_report,2018,2lb,,,,,,useless,
okamura corp_2020_report,2019,2lb,,,,,,useless,
okamura corp_2020_report,2020,2lb,,,,,,useless,
okamura corp_2020_report,2021,2lb,,,,,,useless,
okamura corp_2020_report,2022,2lb,,,,,,useless,
okamura corp_2020_report,2013,2mb,,,,,,useless,
okamura corp_2020_report,2014,2mb,,,,,,useless,
okamura corp_2020_report,2015,2mb,,,,,,useless,
okamura corp_2020_report,2016,2mb,,,,,,useless,
okamura corp_2020_report,2017,2mb,,,,,,useless,
okamura corp_2020_report,2018,2mb,,,,,,useless,
okamura corp_2020_report,2019,2mb,,,,,,useless,
okamura corp_2020_report,2020,2mb,,,,,,useless,
okamura corp_2020_report,2021,2mb,,,,,,useless,
okamura corp_2020_report,2022,2mb,,,,,,useless,
okamura corp_2020_report,2013,3,,,,,,useless,
okamura corp_2020_report,2014,3,,,,,,useless,
okamura corp_2020_report,2015,3,,,,,,useless,
okamura corp_2020_report,2016,3,,,,,,useless,
okamura corp_2020_report,2017,3,,,,,,useless,
okamura corp_2020_report,2018,3,,,,,,useless,
okamura corp_2020_report,2019,3,,,,,,useless,
okamura corp_2020_report,2020,3,,,,,,useless,
okamura corp_2020_report,2021,3,,,,,,useless,
okamura corp_2020_report,2022,3,,,,,,useless,
patrizia_2021_report,2013,1,,,,,,useless,
patrizia_2021_report,2014,1,,,,,,useless,
patrizia_2021_report,2015,1,,,,,,useless,
patrizia_2021_report,2016,1,,,,,,useless,
patrizia_2021_report,2017,1,,,,,,useless,
patrizia_2021_report,2018,1,,,,,,useless,
patrizia_2021_report,2019,1,,,,,,useless,
patrizia_2021_report,2020,1,,,,,,useless,
patrizia_2021_report,2021,1,,,,,,useless,
patrizia_2021_report,2022,1,,,,,,useless,
patrizia_2021_report,2013,2lb,,,,,,useless,
patrizia_2021_report,2014,2lb,,,,,,useless,
patrizia_2021_report,2015,2lb,,,,,,useless,
patrizia_2021_report,2016,2lb,,,,,,useless,
patrizia_2021_report,2017,2lb,,,,,,useless,
patrizia_2021_report,2018,2lb,,,,,,useless,
patrizia_2021_report,2019,2lb,,,,,,useless,
patrizia_2021_report,2020,2lb,,,,,,useless,
patrizia_2021_report,2021,2lb,,,,,,useless,
patrizia_2021_report,2022,2lb,,,,,,useless,
patrizia_2021_report,2013,2mb,,,,,,useless,
patrizia_2021_report,2014,2mb,,,,,,useless,
patrizia_2021_report,2015,2mb,,,,,,useless,
patrizia_2021_report,2016,2mb,,,,,,useless,
patrizia_2021_report,2017,2mb,,,,,,useless,
patrizia_2021_report,2018,2mb,,,,,,useless,
patrizia_2021_report,2019,2mb,,,,,,useless,
patrizia_2021_report,2020,2mb,,,,,,useless,
patrizia_2021_report,2021,2mb,,,,,,useless,
patrizia_2021_report,2022,2mb,,,,,,useless,
patrizia_2021_report,2013,3,,,,,,useless,
patrizia_2021_report,2014,3,,,,,,useless,
patrizia_2021_report,2015,3,,,,,,useless,
patrizia_2021_report,2016,3,,,,,,useless,
patrizia_2021_report,2017,3,,,,,,useless,
patrizia_2021_report,2018,3,,,,,,useless,
patrizia_2021_report,2019,3,,,,,,useless,
patrizia_2021_report,2020,3,,,,,,useless,
patrizia_2021_report,2021,3,,,,,,useless,
patrizia_2021_report,2022,3,,,,,,useless,
penske automotive group_2022_report,2013,1,,,,,,useless,
penske automotive group_2022_report,2014,1,,,,,,useless,
penske automotive group_2022_report,2015,1,,,,,,useless,
penske automotive group_2022_report,2016,1,,,,,,useless,
penske automotive group_2022_report,2017,1,,,,,,useless,
penske automotive group_2022_report,2018,1,,,,,,useless,
penske automotive group_2022_report,2019,1,,,,,,useless,
penske automotive group_2022_report,2020,1,,,,,,useless,
penske automotive group_2022_report,2021,1,,,,,,useless,
penske automotive group_2022_report,2022,1,,,,,,useless,
penske automotive group_2022_report,2013,2lb,,,,,,useless,
penske automotive group_2022_report,2014,2lb,,,,,,useless,
penske automotive group_2022_report,2015,2lb,,,,,,useless,
penske automotive group_2022_report,2016,2lb,,,,,,useless,
penske automotive group_2022_report,2017,2lb,,,,,,useless,
penske automotive group_2022_report,2018,2lb,,,,,,useless,
penske automotive group_2022_report,2019,2lb,,,,,,useless,
penske automotive group_2022_report,2020,2lb,,,,,,useless,
penske automotive group_2022_report,2021,2lb,,,,,,useless,
penske automotive group_2022_report,2022,2lb,,,,,,useless,
penske automotive group_2022_report,2013,2mb,,,,,,useless,
penske automotive group_2022_report,2014,2mb,,,,,,useless,
penske automotive group_2022_report,2015,2mb,,,,,,useless,
penske automotive group_2022_report,2016,2mb,,,,,,useless,
penske automotive group_2022_report,2017,2mb,,,,,,useless,
penske automotive group_2022_report,2018,2mb,,,,,,useless,
penske automotive group_2022_report,2019,2mb,,,,,,useless,
penske automotive group_2022_report,2020,2mb,,,,,,useless,
penske automotive group_2022_report,2021,2mb,,,,,,useless,
penske automotive group_2022_report,2022,2mb,,,,,,useless,
penske automotive group_2022_report,2013,3,,,,,,useless,
penske automotive group_2022_report,2014,3,,,,,,useless,
penske automotive group_2022_report,2015,3,,,,,,useless,
penske automotive group_2022_report,2016,3,,,,,,useless,
penske automotive group_2022_report,2017,3,,,,,,useless,
penske automotive group_2022_report,2018,3,,,,,,useless,
penske automotive group_2022_report,2019,3,,,,,,useless,
penske automotive group_2022_report,2020,3,,,,,,useless,
penske automotive group_2022_report,2021,3,,,,,,useless,
penske automotive group_2022_report,2022,3,,,,,,useless,
perenti ltd_2022_report,2013,1,,,,,,partial,1+2lb
perenti ltd_2022_report,2014,1,,,,,,partial,1+2lb
perenti ltd_2022_report,2015,1,,,,,,partial,1+2lb
perenti ltd_2022_report,2016,1,,,,,,partial,1+2lb
perenti ltd_2022_report,2017,1,,,,,,partial,1+2lb
perenti ltd_2022_report,2018,1,,,,,,partial,1+2lb
perenti ltd_2022_report,2019,1,,,,,,partial,1+2lb
perenti ltd_2022_report,2020,1,33,6456.0,tonnes CO2-e,t CO2e,Greenhouse gas emissions – Scope 1,partial,1+2lb
perenti ltd_2022_report,2021,1,33,3462.0,tonnes CO2-e,t CO2e,Greenhouse gas emissions – Scope 1,partial,1+2lb
perenti ltd_2022_report,2022,1,33,2323.0,tonnes CO2-e,t CO2e,Greenhouse gas emissions – Scope 1,partial,1+2lb
perenti ltd_2022_report,2013,2lb,,,,,,partial,1+2lb
perenti ltd_2022_report,2014,2lb,,,,,,partial,1+2lb
perenti ltd_2022_report,2015,2lb,,,,,,partial,1+2lb
perenti ltd_2022_report,2016,2lb,,,,,,partial,1+2lb
perenti ltd_2022_report,2017,2lb,,,,,,partial,1+2lb
perenti ltd_2022_report,2018,2lb,,,,,,partial,1+2lb
perenti ltd_2022_report,2019,2lb,,,,,,partial,1+2lb
perenti ltd_2022_report,2020,2lb,33,5546.0,tonnes CO2-e,t CO2e,Greenhouse gas emissions – Scope 2,partial,1+2lb
perenti ltd_2022_report,2021,2lb,33,5193.0,tonnes CO2-e,t CO2e,Greenhouse gas emissions – Scope 2,partial,1+2lb
perenti ltd_2022_report,2022,2lb,33,4361.0,tonnes CO2-e,t CO2e,Greenhouse gas emissions – Scope 2,partial,1+2lb
perenti ltd_2022_report,2013,2mb,,,,,,partial,1+2lb
perenti ltd_2022_report,2014,2mb,,,,,,partial,1+2lb
perenti ltd_2022_report,2015,2mb,,,,,,partial,1+2lb
perenti ltd_2022_report,2016,2mb,,,,,,partial,1+2lb
perenti ltd_2022_report,2017,2mb,,,,,,partial,1+2lb
perenti ltd_2022_report,2018,2mb,,,,,,partial,1+2lb
perenti ltd_2022_report,2019,2mb,,,,,,partial,1+2lb
perenti ltd_2022_report,2020,2mb,,,,,,partial,1+2lb
perenti ltd_2022_report,2021,2mb,,,,,,partial,1+2lb
perenti ltd_2022_report,2022,2mb,,,,,,partial,1+2lb
perenti ltd_2022_report,2013,3,,,,,,partial,1+2lb
perenti ltd_2022_report,2014,3,,,,,,partial,1+2lb
perenti ltd_2022_report,2015,3,,,,,,partial,1+2lb
perenti ltd_2022_report,2016,3,,,,,,partial,1+2lb
perenti ltd_2022_report,2017,3,,,,,,partial,1+2lb
perenti ltd_2022_report,2018,3,,,,,,partial,1+2lb
perenti ltd_2022_report,2019,3,,,,,,partial,1+2lb
perenti ltd_2022_report,2020,3,,,,,,partial,1+2lb
perenti ltd_2022_report,2021,3,,,,,,partial,1+2lb
perenti ltd_2022_report,2022,3,,,,,,partial,1+2lb
polaris_2021_report,2013,1,,,,,,partial,3
polaris_2021_report,2014,1,,,,,,partial,3
polaris_2021_report,2015,1,,,,,,partial,3
polaris_2021_report,2016,1,,,,,,partial,3
polaris_2021_report,2017,1,,,,,,partial,3
polaris_2021_report,2018,1,,,,,,partial,3
polaris_2021_report,2019,1,,,,,,partial,3
polaris_2021_report,2020,1,,,,,,partial,3
polaris_2021_report,2021,1,,,,,,partial,3
polaris_2021_report,2022,1,,,,,,partial,3
polaris_2021_report,2013,2lb,,,,,,partial,3
polaris_2021_report,2014,2lb,,,,,,partial,3
polaris_2021_report,2015,2lb,,,,,,partial,3
polaris_2021_report,2016,2lb,,,,,,partial,3
polaris_2021_report,2017,2lb,,,,,,partial,3
polaris_2021_report,2018,2lb,,,,,,partial,3
polaris_2021_report,2019,2lb,,,,,,partial,3
polaris_2021_report,2020,2lb,,,,,,partial,3
polaris_2021_report,2021,2lb,,,,,,partial,3
polaris_2021_report,2022,2lb,,,,,,partial,3
polaris_2021_report,2013,2mb,,,,,,partial,3
polaris_2021_report,2014,2mb,,,,,,partial,3
polaris_2021_report,2015,2mb,,,,,,partial,3
polaris_2021_report,2016,2mb,,,,,,partial,3
polaris_2021_report,2017,2mb,,,,,,partial,3
polaris_2021_report,2018,2mb,,,,,,partial,3
polaris_2021_report,2019,2mb,,,,,,partial,3
polaris_2021_report,2020,2mb,,,,,,partial,3
polaris_2021_report,2021,2mb,,,,,,partial,3
polaris_2021_report,2022,2mb,,,,,,partial,3
polaris_2021_report,2013,3,,,,,,partial,3
polaris_2021_report,2014,3,,,,,,partial,3
polaris_2021_report,2015,3,,,,,,partial,3
polaris_2021_report,2016,3,,,,,,partial,3
polaris_2021_report,2017,3,,,,,,partial,3
polaris_2021_report,2018,3,,,,,,partial,3
polaris_2021_report,2019,3,73,14067.0,tCO2e,t CO2e,Scope 3,partial,3
polaris_2021_report,2020,3,73,26959.0,tCO2e,t CO2e,Scope 3,partial,3
polaris_2021_report,2021,3,73,78645.0,tCO2e,t CO2e,Scope 3,partial,3
polaris_2021_report,2022,3,,,,,,partial,3
popular inc_2020_report,2013,1,,,,,,useless,
popular inc_2020_report,2014,1,,,,,,useless,
popular inc_2020_report,2015,1,,,,,,useless,
popular inc_2020_report,2016,1,,,,,,useless,
popular inc_2020_report,2017,1,,,,,,useless,
popular inc_2020_report,2018,1,,,,,,useless,
popular inc_2020_report,2019,1,,,,,,useless,
popular inc_2020_report,2020,1,,,,,,useless,
popular inc_2020_report,2021,1,,,,,,useless,
popular inc_2020_report,2022,1,,,,,,useless,
popular inc_2020_report,2013,2lb,,,,,,useless,
popular inc_2020_report,2014,2lb,,,,,,useless,
popular inc_2020_report,2015,2lb,,,,,,useless,
popular inc_2020_report,2016,2lb,,,,,,useless,
popular inc_2020_report,2017,2lb,,,,,,useless,
popular inc_2020_report,2018,2lb,,,,,,useless,
popular inc_2020_report,2019,2lb,,,,,,useless,
popular inc_2020_report,2020,2lb,,,,,,useless,
popular inc_2020_report,2021,2lb,,,,,,useless,
popular inc_2020_report,2022,2lb,,,,,,useless,
popular inc_2020_report,2013,2mb,,,,,,useless,
popular inc_2020_report,2014,2mb,,,,,,useless,
popular inc_2020_report,2015,2mb,,,,,,useless,
popular inc_2020_report,2016,2mb,,,,,,useless,
popular inc_2020_report,2017,2mb,,,,,,useless,
popular inc_2020_report,2018,2mb,,,,,,useless,
popular inc_2020_report,2019,2mb,,,,,,useless,
popular inc_2020_report,2020,2mb,,,,,,useless,
popular inc_2020_report,2021,2mb,,,,,,useless,
popular inc_2020_report,2022,2mb,,,,,,useless,
popular inc_2020_report,2013,3,,,,,,useless,
popular inc_2020_report,2014,3,,,,,,useless,
popular inc_2020_report,2015,3,,,,,,useless,
popular inc_2020_report,2016,3,,,,,,useless,
popular inc_2020_report,2017,3,,,,,,useless,
popular inc_2020_report,2018,3,,,,,,useless,
popular inc_2020_report,2019,3,,,,,,useless,
popular inc_2020_report,2020,3,,,,,,useless,
popular inc_2020_report,2021,3,,,,,,useless,
popular inc_2020_report,2022,3,,,,,,useless,
rexford industrial realty reit_2022_report,2013,1,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2014,1,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2015,1,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2016,1,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2017,1,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2018,1,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2019,1,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2020,1,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2021,1,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2022,1,11,362.0,MT CO2e,MT CO2e,Scope 1 emissions/SCOPE 1 EMISSIONS,partial,1+2lb+3
rexford industrial realty reit_2022_report,2013,2lb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2014,2lb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2015,2lb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2016,2lb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2017,2lb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2018,2lb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2019,2lb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2020,2lb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2021,2lb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2022,2lb,11,3624.0,MT C02e,MT CO2e,Scope 2 emissions/SCOPE 2 EMISSIONS,partial,1+2lb+3
rexford industrial realty reit_2022_report,2013,2mb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2014,2mb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2015,2mb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2016,2mb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2017,2mb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2018,2mb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2019,2mb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2020,2mb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2021,2mb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2022,2mb,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2013,3,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2014,3,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2015,3,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2016,3,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2017,3,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2018,3,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2019,3,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2020,3,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2021,3,,,,,,partial,1+2lb+3
rexford industrial realty reit_2022_report,2022,3,11,115556.0,MT CO2e,MT CO2e,Scope 3 emissions/SCOPE 3 EMISSIONS,partial,1+2lb+3
rinnai corp_2020_report,2013,1,,,,,,useless,
rinnai corp_2020_report,2014,1,,,,,,useless,
rinnai corp_2020_report,2015,1,,,,,,useless,
rinnai corp_2020_report,2016,1,,,,,,useless,
rinnai corp_2020_report,2017,1,,,,,,useless,
rinnai corp_2020_report,2018,1,,,,,,useless,
rinnai corp_2020_report,2019,1,,,,,,useless,
rinnai corp_2020_report,2020,1,,,,,,useless,
rinnai corp_2020_report,2021,1,,,,,,useless,
rinnai corp_2020_report,2022,1,,,,,,useless,
rinnai corp_2020_report,2013,2lb,,,,,,useless,
rinnai corp_2020_report,2014,2lb,,,,,,useless,
rinnai corp_2020_report,2015,2lb,,,,,,useless,
rinnai corp_2020_report,2016,2lb,,,,,,useless,
rinnai corp_2020_report,2017,2lb,,,,,,useless,
rinnai corp_2020_report,2018,2lb,,,,,,useless,
rinnai corp_2020_report,2019,2lb,,,,,,useless,
rinnai corp_2020_report,2020,2lb,,,,,,useless,
rinnai corp_2020_report,2021,2lb,,,,,,useless,
rinnai corp_2020_report,2022,2lb,,,,,,useless,
rinnai corp_2020_report,2013,2mb,,,,,,useless,
rinnai corp_2020_report,2014,2mb,,,,,,useless,
rinnai corp_2020_report,2015,2mb,,,,,,useless,
rinnai corp_2020_report,2016,2mb,,,,,,useless,
rinnai corp_2020_report,2017,2mb,,,,,,useless,
rinnai corp_2020_report,2018,2mb,,,,,,useless,
rinnai corp_2020_report,2019,2mb,,,,,,useless,
rinnai corp_2020_report,2020,2mb,,,,,,useless,
rinnai corp_2020_report,2021,2mb,,,,,,useless,
rinnai corp_2020_report,2022,2mb,,,,,,useless,
rinnai corp_2020_report,2013,3,,,,,,useless,
rinnai corp_2020_report,2014,3,,,,,,useless,
rinnai corp_2020_report,2015,3,,,,,,useless,
rinnai corp_2020_report,2016,3,,,,,,useless,
rinnai corp_2020_report,2017,3,,,,,,useless,
rinnai corp_2020_report,2018,3,,,,,,useless,
rinnai corp_2020_report,2019,3,,,,,,useless,
rinnai corp_2020_report,2020,3,,,,,,useless,
rinnai corp_2020_report,2021,3,,,,,,useless,
rinnai corp_2020_report,2022,3,,,,,,useless,
rpt realty_2020_report,2013,1,,,,,,useless,
rpt realty_2020_report,2014,1,,,,,,useless,
rpt realty_2020_report,2015,1,,,,,,useless,
rpt realty_2020_report,2016,1,,,,,,useless,
rpt realty_2020_report,2017,1,,,,,,useless,
rpt realty_2020_report,2018,1,,,,,,useless,
rpt realty_2020_report,2019,1,,,,,,useless,
rpt realty_2020_report,2020,1,,,,,,useless,
rpt realty_2020_report,2021,1,,,,,,useless,
rpt realty_2020_report,2022,1,,,,,,useless,
rpt realty_2020_report,2013,2lb,,,,,,useless,
rpt realty_2020_report,2014,2lb,,,,,,useless,
rpt realty_2020_report,2015,2lb,,,,,,useless,
rpt realty_2020_report,2016,2lb,,,,,,useless,
rpt realty_2020_report,2017,2lb,,,,,,useless,
rpt realty_2020_report,2018,2lb,,,,,,useless,
rpt realty_2020_report,2019,2lb,,,,,,useless,
rpt realty_2020_report,2020,2lb,,,,,,useless,
rpt realty_2020_report,2021,2lb,,,,,,useless,
rpt realty_2020_report,2022,2lb,,,,,,useless,
rpt realty_2020_report,2013,2mb,,,,,,useless,
rpt realty_2020_report,2014,2mb,,,,,,useless,
rpt realty_2020_report,2015,2mb,,,,,,useless,
rpt realty_2020_report,2016,2mb,,,,,,useless,
rpt realty_2020_report,2017,2mb,,,,,,useless,
rpt realty_2020_report,2018,2mb,,,,,,useless,
rpt realty_2020_report,2019,2mb,,,,,,useless,
rpt realty_2020_report,2020,2mb,,,,,,useless,
rpt realty_2020_report,2021,2mb,,,,,,useless,
rpt realty_2020_report,2022,2mb,,,,,,useless,
rpt realty_2020_report,2013,3,,,,,,useless,
rpt realty_2020_report,2014,3,,,,,,useless,
rpt realty_2020_report,2015,3,,,,,,useless,
rpt realty_2020_report,2016,3,,,,,,useless,
rpt realty_2020_report,2017,3,,,,,,useless,
rpt realty_2020_report,2018,3,,,,,,useless,
rpt realty_2020_report,2019,3,,,,,,useless,
rpt realty_2020_report,2020,3,,,,,,useless,
rpt realty_2020_report,2021,3,,,,,,useless,
rpt realty_2020_report,2022,3,,,,,,useless,
rpt realty_2021_report,2013,1,,,,,,useless,
rpt realty_2021_report,2014,1,,,,,,useless,
rpt realty_2021_report,2015,1,,,,,,useless,
rpt realty_2021_report,2016,1,,,,,,useless,
rpt realty_2021_report,2017,1,,,,,,useless,
rpt realty_2021_report,2018,1,,,,,,useless,
rpt realty_2021_report,2019,1,,,,,,useless,
rpt realty_2021_report,2020,1,,,,,,useless,
rpt realty_2021_report,2021,1,,,,,,useless,
rpt realty_2021_report,2022,1,,,,,,useless,
rpt realty_2021_report,2013,2lb,,,,,,useless,
rpt realty_2021_report,2014,2lb,,,,,,useless,
rpt realty_2021_report,2015,2lb,,,,,,useless,
rpt realty_2021_report,2016,2lb,,,,,,useless,
rpt realty_2021_report,2017,2lb,,,,,,useless,
rpt realty_2021_report,2018,2lb,,,,,,useless,
rpt realty_2021_report,2019,2lb,,,,,,useless,
rpt realty_2021_report,2020,2lb,,,,,,useless,
rpt realty_2021_report,2021,2lb,,,,,,useless,
rpt realty_2021_report,2022,2lb,,,,,,useless,
rpt realty_2021_report,2013,2mb,,,,,,useless,
rpt realty_2021_report,2014,2mb,,,,,,useless,
rpt realty_2021_report,2015,2mb,,,,,,useless,
rpt realty_2021_report,2016,2mb,,,,,,useless,
rpt realty_2021_report,2017,2mb,,,,,,useless,
rpt realty_2021_report,2018,2mb,,,,,,useless,
rpt realty_2021_report,2019,2mb,,,,,,useless,
rpt realty_2021_report,2020,2mb,,,,,,useless,
rpt realty_2021_report,2021,2mb,,,,,,useless,
rpt realty_2021_report,2022,2mb,,,,,,useless,
rpt realty_2021_report,2013,3,,,,,,useless,
rpt realty_2021_report,2014,3,,,,,,useless,
rpt realty_2021_report,2015,3,,,,,,useless,
rpt realty_2021_report,2016,3,,,,,,useless,
rpt realty_2021_report,2017,3,,,,,,useless,
rpt realty_2021_report,2018,3,,,,,,useless,
rpt realty_2021_report,2019,3,,,,,,useless,
rpt realty_2021_report,2020,3,,,,,,useless,
rpt realty_2021_report,2021,3,,,,,,useless,
rpt realty_2021_report,2022,3,,,,,,useless,
salzgitter ag_2018_report,2013,1,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2014,1,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2015,1,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2016,1,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2017,1,19,8470.0,kt CO2,kt CO2,Direct GHG emissions from operating plants (Scope 1),partial,1+2lb+3
salzgitter ag_2018_report,2018,1,19,8710.0,kt CO2,kt CO2,Direct GHG emissions from operating plants (Scope 1),partial,1+2lb+3
salzgitter ag_2018_report,2019,1,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2020,1,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2021,1,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2022,1,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2013,2lb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2014,2lb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2015,2lb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2016,2lb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2017,2lb,19,693.0,kt CO2,kt CO2,Indirect GHG emissions (Scope 2),partial,1+2lb+3
salzgitter ag_2018_report,2018,2lb,19,600.0,kt CO2,kt CO2,Indirect GHG emissions (Scope 2),partial,1+2lb+3
salzgitter ag_2018_report,2019,2lb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2020,2lb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2021,2lb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2022,2lb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2013,2mb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2014,2mb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2015,2mb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2016,2mb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2017,2mb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2018,2mb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2019,2mb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2020,2mb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2021,2mb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2022,2mb,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2013,3,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2014,3,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2015,3,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2016,3,,,,,,partial,1+2lb+3
salzgitter ag_2018_report,2017,3,19,1362.0,kt CO2,kt CO2,Other indirect GHG emissions from feedstock purchase (Scope 3)/Other indirect GHG emissions from feedstock purchase1) (Scope 3),partial,1+2lb+3
salzgitter ag_2018_report,2018,3,19,1508.0,kt CO2,kt CO2,Other indirect GHG emissions from feedstock purchase (Scope 3)/Other indirect GHG emissions from feedstock purchase1) (Scope 3),partial,1+2lb+3
salzgitter ag_2018_report,2019,3,,,,,,partial,1+2lb+3
