report_name,scope,year,value_ba,value_pa,rel_diff,match,source,value_gs,match_gs_ba,match_gs_pa,match_gs_ba_pa
georg_fischer_ag_2018_report,2lb,2017,,337.0,,False,pipeline_only,337.0,False,True,False
georg_fischer_ag_2018_report,2lb,2017_pro_rata,,330.0,,False,pipeline_only,,False,False,False
georg_fischer_ag_2018_report,2lb,2018,,312.0,,False,pipeline_only,312.0,False,True,False
georg_fischer_ag_2018_report,2mb,2014,264.0,,,False,baseline_only,,False,False,False
georg_fischer_ag_2018_report,2mb,2015,264.0,,,False,baseline_only,,False,False,False
georg_fischer_ag_2018_report,2mb,2016,299.0,,,False,baseline_only,,False,False,False
georg_fischer_ag_2018_report,2mb,2017,337.0,,,False,baseline_only,,False,False,False
georg_fischer_ag_2018_report,2mb,2017,330.0,,,False,baseline_only,,False,False,False
georg_fischer_ag_2018_report,2mb,2018,312.0,,,False,baseline_only,,False,False,False
georg_fischer_ag_2018_report,3,2014,3.0,3.0,0.0,True,both,3.0,True,True,True
georg_fischer_ag_2018_report,3,2015,3.0,3.0,0.0,True,both,3.0,True,True,True
georg_fischer_ag_2018_report,3,2016,4.0,4.0,0.0,True,both,4.0,True,True,True
georg_fischer_ag_2018_report,3,2017,7.0,7.0,0.0,True,both,7.0,True,True,True
georg_fischer_ag_2018_report,3,2017,7.0,7.0,0.0,True,both,7.0,True,True,True
georg_fischer_ag_2018_report,3,2017_pro_rata,,7.0,,False,pipeline_only,,False,False,False
georg_fischer_ag_2018_report,3,2018,6.0,6.0,0.0,True,both,6.0,True,True,True
graincorp_2019_report,1,FY16,235772.0,235772.0,0.0,True,both,,False,False,False
graincorp_2019_report,1,FY17,216108.0,216108.0,0.0,True,both,,False,False,False
graincorp_2019_report,1,FY18,211316.0,211316.0,0.0,True,both,,False,False,False
graincorp_2019_report,1,FY19,211400.0,211400.0,0.0,True,both,,False,False,False
graincorp_2019_report,2lb,FY16,,165563.0,,False,pipeline_only,,False,False,False
graincorp_2019_report,2lb,FY17,,167666.0,,False,pipeline_only,,False,False,False
graincorp_2019_report,2lb,FY18,,151718.0,,False,pipeline_only,,False,False,False
graincorp_2019_report,2lb,FY19,,145806.0,,False,pipeline_only,,False,False,False
granite_construction_inc_2020_report,1,2015,132285.0,132285.0,0.0,True,both,132285.0,True,True,True
granite_construction_inc_2020_report,1,2020,244727.61,244727.61,0.0,True,both,244727.61,True,True,True
granite_construction_inc_2020_report,1,2020,244727.61,244727.61,0.0,True,both,244727.61,True,True,True
granite_construction_inc_2020_report,1,2020,244727.61,244727.61,0.0,True,both,244727.0,False,False,False
granite_construction_inc_2020_report,1,2020,244727.61,244727.61,0.0,True,both,244727.61,True,True,True
granite_construction_inc_2020_report,3,2020,8399.0,4663.0,0.4448148589117752,False,both,,False,False,False
granite_construction_inc_2020_report,3,2020,8399.0,3601.0,0.5712584831527563,False,both,,False,False,False
granite_construction_inc_2020_report,3,2020,8399.0,135.0,0.9839266579354685,False,both,,False,False,False
granite_construction_inc_2020_report,3,2020,8399.0,8399.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,1,2019,29025.0,29025.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,1,2020,22050.0,22050.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,1,2021,24689.0,24689.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,2lb,2019,17745.0,17745.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,2lb,2020,14861.0,14861.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,2lb,2021,15798.0,15798.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,2mb,2019,9405.0,9405.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,2mb,2020,8480.0,8480.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,2mb,2021,7486.0,7486.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,3,2019,99375.0,99375.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,3,2019,99375.0,11815.0,0.8811069182389937,False,both,,False,False,False
h__lundbeck_2021_report,3,2019,99375.0,6733.0,0.9322465408805032,False,both,,False,False,False
h__lundbeck_2021_report,3,2019,11815.0,99375.0,-7.410918324164198,True,both,,False,False,False
h__lundbeck_2021_report,3,2019,11815.0,11815.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,3,2019,11815.0,6733.0,0.430131189166314,False,both,,False,False,False
h__lundbeck_2021_report,3,2019,6733.0,99375.0,-13.759394029407396,True,both,,False,False,False
h__lundbeck_2021_report,3,2019,6733.0,11815.0,-0.7547898410812417,True,both,,False,False,False
h__lundbeck_2021_report,3,2019,6733.0,6733.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,3,2020,123589.0,123589.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,3,2020,123589.0,12858.0,0.8959616147068105,False,both,,False,False,False
h__lundbeck_2021_report,3,2020,123589.0,2950.0,0.9761305617813884,False,both,,False,False,False
h__lundbeck_2021_report,3,2020,12858.0,123589.0,-8.611836988645202,True,both,,False,False,False
h__lundbeck_2021_report,3,2020,12858.0,12858.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,3,2020,12858.0,2950.0,0.7705708508321667,False,both,,False,False,False
h__lundbeck_2021_report,3,2020,2950.0,123589.0,-40.89457627118644,True,both,,False,False,False
h__lundbeck_2021_report,3,2020,2950.0,12858.0,-3.35864406779661,True,both,,False,False,False
h__lundbeck_2021_report,3,2020,2950.0,2950.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,3,2021,133445.0,133445.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,3,2021,133445.0,12491.0,0.9063958934392446,False,both,,False,False,False
h__lundbeck_2021_report,3,2021,133445.0,2587.0,0.9806137359961032,False,both,,False,False,False
h__lundbeck_2021_report,3,2021,12491.0,133445.0,-9.683291970218557,True,both,,False,False,False
h__lundbeck_2021_report,3,2021,12491.0,12491.0,0.0,True,both,,False,False,False
h__lundbeck_2021_report,3,2021,12491.0,2587.0,0.7928908814346329,False,both,,False,False,False
h__lundbeck_2021_report,3,2021,2587.0,133445.0,-50.58291457286432,True,both,,False,False,False
h__lundbeck_2021_report,3,2021,2587.0,12491.0,-3.8283726323927327,True,both,,False,False,False
h__lundbeck_2021_report,3,2021,2587.0,2587.0,0.0,True,both,,False,False,False
hammerson_reit_2021_report,1,2020,3309.0,3309.0,0.0,True,both,3309.0,True,True,True
hammerson_reit_2021_report,1,2021,4293.0,4293.0,0.0,True,both,4293.0,True,True,True
hammerson_reit_2021_report,2lb,2020,13711.0,13711.0,0.0,True,both,13711.0,True,True,True
hammerson_reit_2021_report,2lb,2021,13210.0,13210.0,0.0,True,both,13210.0,True,True,True
hammerson_reit_2021_report,2mb,2020,3331.0,3331.0,0.0,True,both,3331.0,True,True,True
hammerson_reit_2021_report,2mb,2021,3850.0,3850.0,0.0,True,both,3850.0,True,True,True
hammerson_reit_2021_report,3,2020,825.0,825.0,0.0,True,both,825.0,True,True,True
hammerson_reit_2021_report,3,2021,692.0,692.0,0.0,True,both,692.0,True,True,True
hang_lung_properties_2018_report,1,2016,2285.31,2285.31,0.0,True,both,,False,False,False
hang_lung_properties_2018_report,1,2017,4967.91,4967.91,0.0,True,both,,False,False,False
hang_lung_properties_2018_report,1,2017,4967.91,61.81,0.9875581481951162,False,both,,False,False,False
hang_lung_properties_2018_report,1,2017,61.81,4967.91,-79.37388772043357,True,both,,False,False,False
hang_lung_properties_2018_report,1,2017,61.81,61.81,0.0,True,both,,False,False,False
hang_lung_properties_2018_report,1,2018,3062.65,3062.65,0.0,True,both,,False,False,False
hang_lung_properties_2018_report,1,2018,3062.65,41.45,0.9864659690137626,False,both,,False,False,False
hang_lung_properties_2018_report,1,2018,41.45,3062.65,-72.88781664656213,True,both,,False,False,False
hang_lung_properties_2018_report,1,2018,41.45,41.45,0.0,True,both,,False,False,False
hang_lung_properties_2018_report,2lb,2016,209034.43,209034.43,0.0,True,both,209034.43,True,True,True
hang_lung_properties_2018_report,2lb,2017,231363.82,231363.82,0.0,True,both,231363.82,True,True,True
hang_lung_properties_2018_report,2lb,2018,271239.53,271239.53,0.0,True,both,271239.53,True,True,True
hang_lung_properties_2018_report,3,2016,449.99,449.99,0.0,True,both,449.99,True,True,True
hang_lung_properties_2018_report,3,2017,739.83,739.83,0.0,True,both,739.83,True,True,True
hang_lung_properties_2018_report,3,2018,838.22,838.22,0.0,True,both,838.22,True,True,True
healius_ltd_2022_report,1,FY 2021,6602.0,6602.0,0.0,True,both,,False,False,False
healius_ltd_2022_report,1,FY 2022,6533.0,6533.0,0.0,True,both,,False,False,False
healius_ltd_2022_report,2lb,FY 2021,27038.0,27038.0,0.0,True,both,,False,False,False
healius_ltd_2022_report,2lb,FY 2022,25610.0,25610.0,0.0,True,both,,False,False,False
hudbay_minerals_inc_2020_report,1,2017,177.0,177.0,0.0,True,both,177.0,True,True,True
hudbay_minerals_inc_2020_report,1,2018,170.0,170.0,0.0,True,both,170.0,True,True,True
hudbay_minerals_inc_2020_report,1,2019,161.0,161.0,0.0,True,both,161.0,True,True,True
hudbay_minerals_inc_2020_report,1,2020,144.0,144.0,0.0,True,both,144.0,True,True,True
hudbay_minerals_inc_2020_report,2lb,2017,363.0,363.0,0.0,True,both,363.0,True,True,True
hudbay_minerals_inc_2020_report,2lb,2018,403.0,403.0,0.0,True,both,403.0,True,True,True
hudbay_minerals_inc_2020_report,2lb,2019,402.0,402.0,0.0,True,both,402.0,True,True,True
hudbay_minerals_inc_2020_report,2lb,2020,367.0,367.0,0.0,True,both,367.0,True,True,True
huhtamaki_2018_report,1,2014,188000.0,188000.0,0.0,True,both,188000.0,True,True,True
huhtamaki_2018_report,1,2015,191000.0,191000.0,0.0,True,both,191000.0,True,True,True
huhtamaki_2018_report,1,2016,198000.0,198000.0,0.0,True,both,198000.0,True,True,True
huhtamaki_2018_report,1,2017,207000.0,207000.0,0.0,True,both,207000.0,True,True,True
huhtamaki_2018_report,1,2018,207000.0,207000.0,0.0,True,both,207000.0,True,True,True
huhtamaki_2018_report,2lb,2014,479000.0,479000.0,0.0,True,both,479000.0,True,True,True
huhtamaki_2018_report,2lb,2015,487000.0,487000.0,0.0,True,both,487000.0,True,True,True
huhtamaki_2018_report,2lb,2016,526000.0,526000.0,0.0,True,both,526000.0,True,True,True
huhtamaki_2018_report,2lb,2017,549000.0,549000.0,0.0,True,both,549000.0,True,True,True
huhtamaki_2018_report,2lb,2018,559000.0,559000.0,0.0,True,both,559000.0,True,True,True
huhtamaki_2019_report,1,2015,191000.0,191000.0,0.0,True,both,191000.0,True,True,True
huhtamaki_2019_report,1,2016,198000.0,198000.0,0.0,True,both,198000.0,True,True,True
huhtamaki_2019_report,1,2017,207000.0,207000.0,0.0,True,both,207000.0,True,True,True
huhtamaki_2019_report,1,2018,207000.0,207000.0,0.0,True,both,207000.0,True,True,True
huhtamaki_2019_report,1,2019,219000.0,219000.0,0.0,True,both,219000.0,True,True,True
huhtamaki_2019_report,2lb,2015,534000.0,534000.0,0.0,True,both,484000.0,False,False,False
huhtamaki_2019_report,2lb,2016,544000.0,544000.0,0.0,True,both,512000.0,False,False,False
huhtamaki_2019_report,2lb,2017,546000.0,546000.0,0.0,True,both,534000.0,False,False,False
huhtamaki_2019_report,2lb,2018,484000.0,484000.0,0.0,True,both,544000.0,False,False,False
huhtamaki_2019_report,2lb,2019,512000.0,512000.0,0.0,True,both,546000.0,False,False,False
inchcape_plc_2022_report,1,2021,9752.0,9752.0,0.0,True,both,9752.0,True,True,True
inchcape_plc_2022_report,1,2021,9752.0,2486.0,0.7450779327317474,False,both,9752.0,True,False,False
inchcape_plc_2022_report,1,2022,17002.0,17002.0,0.0,True,both,17002.0,True,True,True
inchcape_plc_2022_report,1,2022,17002.0,2791.0,0.835842842018586,False,both,17002.0,True,False,False
inchcape_plc_2022_report,1,2022,17002.0,3617.0,0.7872603223150217,False,both,17002.0,True,False,False
inchcape_plc_2022_report,1,2022,17002.0,216.0,0.9872956122809081,False,both,17002.0,True,False,False
inchcape_plc_2022_report,1,2022,2791.0,17002.0,-5.091723396632031,True,both,17002.0,False,True,False
inchcape_plc_2022_report,1,2022,2791.0,2791.0,0.0,True,both,17002.0,False,False,False
inchcape_plc_2022_report,1,2022,2791.0,3617.0,-0.2959512719455392,True,both,17002.0,False,False,False
inchcape_plc_2022_report,1,2022,2791.0,216.0,0.9226083840917234,False,both,17002.0,False,False,False
inchcape_plc_2022_report,2lb,2021,27277.0,27277.0,0.0,True,both,27277.0,True,True,True
inchcape_plc_2022_report,2lb,2021,27277.0,3689.0,0.8647578546027789,False,both,27277.0,True,False,False
inchcape_plc_2022_report,2lb,2022,22223.0,22223.0,0.0,True,both,22223.0,True,True,True
inchcape_plc_2022_report,2lb,2022,22223.0,2886.0,0.8701345452909148,False,both,22223.0,True,False,False
inchcape_plc_2022_report,2mb,2019,,50801.0,,False,pipeline_only,,False,False,False
inchcape_plc_2022_report,2mb,2021,,32949.0,,False,pipeline_only,,False,False,False
inchcape_plc_2022_report,2mb,2021,,2486.0,,False,pipeline_only,,False,False,False
inchcape_plc_2022_report,2mb,2022,,30805.0,,False,pipeline_only,,False,False,False
inchcape_plc_2022_report,2mb,2022,,3624.0,,False,pipeline_only,,False,False,False
inchcape_plc_2022_report,3,2019,18700000.0,18700000.0,0.0,True,both,18.7,False,False,False
inchcape_plc_2022_report,3,2021,82068.0,82068.0,0.0,True,both,82068.0,True,True,True
inchcape_plc_2022_report,3,2021,82068.0,9221.0,0.8876419554515768,False,both,82068.0,True,False,False
inchcape_plc_2022_report,3,2022,187713.0,187713.0,0.0,True,both,187713.0,True,True,True
inchcape_plc_2022_report,3,2022,187713.0,2975.0,0.984151337414031,False,both,187713.0,True,False,False
innospec_inc_2020_report,2mb,2020,0.0,,,False,baseline_only,0.0,True,False,False
jetblue_airways_corp_2019_report,1,2015,6903710.0,6903710.0,0.0,True,both,6903710.0,True,True,True
jetblue_airways_corp_2019_report,1,2015,6903710.0,6903710.0,0.0,True,both,6903710.0,True,True,True
jetblue_airways_corp_2019_report,1,2016,7491616.0,7491616.0,0.0,True,both,7484799.0,False,False,False
jetblue_airways_corp_2019_report,1,2016,7491616.0,7491616.0,0.0,True,both,7491616.0,True,True,True
jetblue_airways_corp_2019_report,1,2016,7484799.0,7491616.0,-0.0009107793008202358,True,both,7484799.0,True,False,False
jetblue_airways_corp_2019_report,1,2016,7484799.0,7491616.0,-0.0009107793008202358,True,both,7491616.0,False,True,False
jetblue_airways_corp_2019_report,1,2017,7809488.0,7809488.0,0.0,True,both,7809488.0,True,True,True
jetblue_airways_corp_2019_report,1,2017,7809488.0,7809488.0,0.0,True,both,7809488.0,True,True,True
jetblue_airways_corp_2019_report,1,2018,8370944.0,8370944.0,0.0,True,both,8370944.0,True,True,True
jetblue_airways_corp_2019_report,1,2018,8370944.0,8370944.0,0.0,True,both,8370944.0,True,True,True
jetblue_airways_corp_2019_report,1,2019,8730756.0,8730756.0,0.0,True,both,8730756.0,True,True,True
jetblue_airways_corp_2019_report,1,2019,8730756.0,8730756.0,0.0,True,both,8730756.0,True,True,True
jetblue_airways_corp_2019_report,1,2019,8730756.0,8730756.0,0.0,True,both,8730756.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2015,25768.0,25768.0,0.0,True,both,25768.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2015,25768.0,25768.0,0.0,True,both,25768.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2016,27702.0,27702.0,0.0,True,both,27702.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2016,27702.0,27702.0,0.0,True,both,27702.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2017,26521.0,26521.0,0.0,True,both,26521.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2017,26521.0,26521.0,0.0,True,both,26521.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2018,26656.0,26656.0,0.0,True,both,26656.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2018,26656.0,26656.0,0.0,True,both,26656.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2019,25944.0,25944.0,0.0,True,both,25944.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2019,25944.0,25944.0,0.0,True,both,25944.0,True,True,True
jetblue_airways_corp_2019_report,2lb,2019,25944.0,25944.0,0.0,True,both,25944.0,True,True,True
jetblue_airways_corp_2019_report,3,2015,1402791.0,1402791.0,0.0,True,both,1402791.0,True,True,True
jetblue_airways_corp_2019_report,3,2015,1402791.0,1402791.0,0.0,True,both,1402791.0,True,True,True
jetblue_airways_corp_2019_report,3,2016,1522142.0,1522142.0,0.0,True,both,1522142.0,True,True,True
jetblue_airways_corp_2019_report,3,2016,1522142.0,1522142.0,0.0,True,both,1522142.0,True,True,True
jetblue_airways_corp_2019_report,3,2017,1586368.0,1586368.0,0.0,True,both,1586368.0,True,True,True
jetblue_airways_corp_2019_report,3,2017,1586368.0,1586368.0,0.0,True,both,1586368.0,True,True,True
jetblue_airways_corp_2019_report,3,2018,1698105.0,1698105.0,0.0,True,both,1698105.0,True,True,True
jetblue_airways_corp_2019_report,3,2018,1698105.0,1698105.0,0.0,True,both,1698105.0,True,True,True
jetblue_airways_corp_2019_report,3,2019,1772985.0,1772985.0,0.0,True,both,1772985.0,True,True,True
jetblue_airways_corp_2019_report,3,2019,1772985.0,1772985.0,0.0,True,both,1772985.0,True,True,True
jpmorgan_chase_2020_report,1,2017,78229.0,78229.0,0.0,True,both,78229.0,True,True,True
jpmorgan_chase_2020_report,1,2018,83101.0,83101.0,0.0,True,both,83101.0,True,True,True
jpmorgan_chase_2020_report,1,2019,81655.0,81655.0,0.0,True,both,81655.0,True,True,True
jpmorgan_chase_2020_report,1,2020,69570.0,69570.0,0.0,True,both,69570.0,True,True,True
jpmorgan_chase_2020_report,1,2020,69570.0,69570.0,0.0,True,both,69570.0,True,True,True
jpmorgan_chase_2020_report,2lb,2017,770704.0,770704.0,0.0,True,both,770704.0,True,True,True
jpmorgan_chase_2020_report,2lb,2018,739458.0,739458.0,0.0,True,both,739458.0,True,True,True
jpmorgan_chase_2020_report,2lb,2019,692299.0,692299.0,0.0,True,both,692299.0,True,True,True
jpmorgan_chase_2020_report,2lb,2020,660601.0,660601.0,0.0,True,both,660601.0,True,True,True
jpmorgan_chase_2020_report,2mb,2017,596843.0,596843.0,0.0,True,both,596843.0,True,True,True
jpmorgan_chase_2020_report,2mb,2018,572067.0,572067.0,0.0,True,both,572067.0,True,True,True
jpmorgan_chase_2020_report,2mb,2019,556142.0,556142.0,0.0,True,both,556142.0,True,True,True
jpmorgan_chase_2020_report,2mb,2020,4187.0,4187.0,0.0,True,both,4187.0,True,True,True
jpmorgan_chase_2020_report,3,2017,187020.0,187020.0,0.0,True,both,187020.0,True,True,True
jpmorgan_chase_2020_report,3,2018,176356.0,176356.0,0.0,True,both,176356.0,True,True,True
jpmorgan_chase_2020_report,3,2019,181004.0,181004.0,0.0,True,both,181004.0,True,True,True
jpmorgan_chase_2020_report,3,2020,36169.0,36169.0,0.0,True,both,36169.0,True,True,True
jpmorgan_chase_2020_report,3,2020,36169.0,36169.0,0.0,True,both,36169.0,True,True,True
kfw_2018_report,1,2014,4636.0,4636.0,0.0,True,both,4636.0,True,True,True
kfw_2018_report,1,2015,5095.0,5095.0,0.0,True,both,5095.0,True,True,True
kfw_2018_report,1,2016,5260.0,5260.0,0.0,True,both,5260.0,True,True,True
kfw_2018_report,1,2017,5616.0,5616.0,0.0,True,both,5616.0,True,True,True
kfw_2018_report,1,2018,5571.0,5571.0,0.0,True,both,5571.0,True,True,True
kfw_2018_report,2lb,2017,16592.0,16592.0,0.0,True,both,16592.0,True,True,True
kfw_2018_report,2lb,2018,9564.0,9564.0,0.0,True,both,9564.0,True,True,True
kfw_2018_report,2mb,2014,2073.0,2073.0,0.0,True,both,,False,False,False
kfw_2018_report,2mb,2015,1097.0,1097.0,0.0,True,both,,False,False,False
kfw_2018_report,2mb,2016,1400.0,1400.0,0.0,True,both,,False,False,False
kfw_2018_report,2mb,2017,1368.0,16257.0,-10.883771929824562,True,both,16257.0,False,True,False
kfw_2018_report,2mb,2017,16257.0,16257.0,0.0,True,both,16257.0,True,True,True
kfw_2018_report,2mb,2018,1898.0,7732.0,-3.0737618545837724,True,both,7732.0,False,True,False
kfw_2018_report,2mb,2018,7732.0,7732.0,0.0,True,both,7732.0,True,True,True
kfw_2018_report,3,2014,9446.0,9446.0,0.0,True,both,,False,False,False
kfw_2018_report,3,2014,9446.0,102.0,0.989201778530595,False,both,,False,False,False
kfw_2018_report,3,2014,102.0,9446.0,-91.6078431372549,True,both,,False,False,False
kfw_2018_report,3,2014,102.0,102.0,0.0,True,both,,False,False,False
kfw_2018_report,3,2015,7394.0,7394.0,0.0,True,both,,False,False,False
kfw_2018_report,3,2015,7394.0,102.0,0.9862050311063024,False,both,,False,False,False
kfw_2018_report,3,2015,102.0,7394.0,-71.49019607843137,True,both,,False,False,False
kfw_2018_report,3,2015,102.0,102.0,0.0,True,both,,False,False,False
kfw_2018_report,3,2016,7411.0,7411.0,0.0,True,both,,False,False,False
kfw_2018_report,3,2016,7411.0,74.0,0.9900148428012414,False,both,,False,False,False
kfw_2018_report,3,2016,74.0,7411.0,-99.14864864864865,True,both,,False,False,False
kfw_2018_report,3,2016,74.0,74.0,0.0,True,both,,False,False,False
kfw_2018_report,3,2017,8208.0,8208.0,0.0,True,both,,False,False,False
kfw_2018_report,3,2017,8208.0,87.0,0.9894005847953217,False,both,,False,False,False
kfw_2018_report,3,2017,87.0,8208.0,-93.34482758620689,True,both,,False,False,False
kfw_2018_report,3,2017,87.0,87.0,0.0,True,both,,False,False,False
kfw_2018_report,3,2018,8665.0,8665.0,0.0,True,both,,False,False,False
kfw_2018_report,3,2018,8665.0,101.0,0.9883439122908252,False,both,,False,False,False
kfw_2018_report,3,2018,101.0,8665.0,-84.79207920792079,True,both,,False,False,False
kfw_2018_report,3,2018,101.0,101.0,0.0,True,both,,False,False,False
kilroy_realty_2017_report,1,2016,4059.0,4059.0,0.0,True,both,4059.0,True,True,True
kilroy_realty_2017_report,1,2017,4641.0,4641.0,0.0,True,both,4641.0,True,True,True
kilroy_realty_2017_report,1,2017,4641.0,4641.0,0.0,True,both,4641.0,True,True,True
kilroy_realty_2017_report,2lb,2016,44145.0,44145.0,0.0,True,both,44145.0,True,True,True
kilroy_realty_2017_report,2lb,2017,42947.0,42947.0,0.0,True,both,42947.0,True,True,True
kilroy_realty_2017_report,2lb,2017,42947.0,42947.0,0.0,True,both,42947.0,True,True,True
kilroy_realty_2018_report,1,2017,4120.0,4120.0,0.0,True,both,4120.0,True,True,True
kilroy_realty_2018_report,1,2018,3908.0,3908.0,0.0,True,both,3908.0,True,True,True
kilroy_realty_2018_report,2lb,2017,36504.0,36504.0,0.0,True,both,36504.0,True,True,True
kilroy_realty_2018_report,2lb,2018,33207.0,33207.0,0.0,True,both,33207.0,True,True,True
kilroy_realty_2018_report,2mb,2017,35735.0,35735.0,0.0,True,both,35735.0,True,True,True
kilroy_realty_2018_report,2mb,2018,30439.0,30439.0,0.0,True,both,30439.0,True,True,True
kilroy_realty_2018_report,3,2018,31984.0,31984.0,0.0,True,both,,False,False,False
kureha_corp_2020_report,1,2017,,363.0,,False,pipeline_only,363.0,False,True,False
kureha_corp_2020_report,1,2018,,338.0,,False,pipeline_only,338.0,False,True,False
kureha_corp_2020_report,1,2019,,356.0,,False,pipeline_only,356.0,False,True,False
kureha_corp_2020_report,1,FY2017,363.0,,,False,baseline_only,,False,False,False
kureha_corp_2020_report,1,FY2018,338.0,,,False,baseline_only,,False,False,False
kureha_corp_2020_report,1,FY2019,356.0,,,False,baseline_only,,False,False,False
kureha_corp_2020_report,2lb,2017,,34.0,,False,pipeline_only,34.0,False,True,False
kureha_corp_2020_report,2lb,2018,,42.0,,False,pipeline_only,42.0,False,True,False
kureha_corp_2020_report,2lb,2019,,31.0,,False,pipeline_only,31.0,False,True,False
kureha_corp_2020_report,3,2017,,7.0,,False,pipeline_only,7.0,False,True,False
kureha_corp_2020_report,3,2018,,7.0,,False,pipeline_only,7.0,False,True,False
kureha_corp_2020_report,3,2019,,6.0,,False,pipeline_only,6.0,False,True,False
kureha_corp_2020_report,3,FY2017,7.0,,,False,baseline_only,,False,False,False
kureha_corp_2020_report,3,FY2018,7.0,,,False,baseline_only,,False,False,False
kureha_corp_2020_report,3,FY2019,6.0,,,False,baseline_only,,False,False,False
lundin_gold_inc_2021_report,1,2021,25399.0,25399.0,0.0,True,both,25399.0,True,True,True
lundin_gold_inc_2021_report,2lb,2021,24170.0,,,False,baseline_only,24170.0,True,False,False
lundin_gold_inc_2021_report,3,2021,746750.0,746750.0,0.0,True,both,746750.0,True,True,True
lundin_gold_inc_2022_report,1,2021,25354.0,25354.0,0.0,True,both,25354.0,True,True,True
lundin_gold_inc_2022_report,1,2021,25399.0,25354.0,0.0017717232961927635,True,both,25354.0,False,True,False
lundin_gold_inc_2022_report,1,2022,24024.0,24024.0,0.0,True,both,24024.0,True,True,True
lundin_gold_inc_2022_report,2lb,2021,5413.0,5413.0,0.0,True,both,5413.0,True,True,True
lundin_gold_inc_2022_report,2lb,2021,24170.0,5413.0,0.7760446834919321,False,both,5413.0,False,True,False
lundin_gold_inc_2022_report,2lb,2022,5576.0,5576.0,0.0,True,both,5576.0,True,True,True
lundin_gold_inc_2022_report,3,2021,193764.0,193764.0,0.0,True,both,193764.0,True,True,True
lundin_gold_inc_2022_report,3,2021,746750.0,193764.0,0.7405236022765317,False,both,193764.0,False,True,False
lundin_gold_inc_2022_report,3,2022,166742.0,166742.0,0.0,True,both,166742.0,True,True,True
metro_ag_2022_report,1,2020,270761.0,270761.0,0.0,True,both,270761.0,True,True,True
metro_ag_2022_report,1,2021,264654.8,264654.8,0.0,True,both,264654.8,True,True,True
metro_ag_2022_report,1,2022,266631.8,266631.8,0.0,True,both,266631.8,True,True,True
metro_ag_2022_report,2lb,2020,17872.0,17872.0,0.0,True,both,17872.0,True,True,True
metro_ag_2022_report,2lb,2021,14668.3,14668.3,0.0,True,both,14668.3,True,True,True
metro_ag_2022_report,2lb,2022,14785.4,14785.4,0.0,True,both,14785.4,True,True,True
metro_ag_2022_report,3,2020,114503.4,114503.4,0.0,True,both,114503.4,True,True,True
metro_ag_2022_report,3,2021,116700.4,116700.4,0.0,True,both,116700.4,True,True,True
metro_ag_2022_report,3,2022,114172.7,114172.7,0.0,True,both,114172.7,True,True,True
morinaga_ltd_2020_report,1,FY2020/3,20794.0,20794.0,0.0,True,both,,False,False,False
morinaga_ltd_2020_report,2lb,FY2020/3,52024.0,52024.0,0.0,True,both,,False,False,False
morinaga_ltd_2020_report,2mb,FY2020/3,49605.0,49605.0,0.0,True,both,,False,False,False
morinaga_ltd_2020_report,3,FY2020/3,248003.0,248003.0,0.0,True,both,,False,False,False
morinaga_ltd_2020_report,3,FY2020/3,248003.0,122971.0,0.5041551916710685,False,both,,False,False,False
morinaga_ltd_2020_report,3,FY2020/3,248003.0,3774.0,0.9847824421478772,False,both,,False,False,False
morinaga_ltd_2020_report,3,FY2020/3,248003.0,15809.0,0.9362548033693141,False,both,,False,False,False
morinaga_ltd_2020_report,3,FY2020/3,248003.0,4176.0,0.9831614940141853,False,both,,False,False,False
morinaga_ltd_2020_report,3,FY2020/3,248003.0,618.0,0.9975080946601452,False,both,,False,False,False
morinaga_ltd_2020_report,3,FY2020/3,248003.0,1607.0,0.9935202396745201,False,both,,False,False,False
morinaga_ltd_2020_report,3,FY2020/3,248003.0,557.0,0.9977540594267005,False,both,,False,False,False
