report_name,status,scopes_present,years_present,year,scope,page,value,unit,unit_normalized,label,value_t1,value_t2,value_m1,value_m2,value_i1,value_i2,unit_t1,unit_t2,unit_m1,unit_m2,unit_i1,unit_i2,label_t1,label_t2,label_m1,label_m2,label_i1,label_i2
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2018,1,19,8710.0,kt CO2,kt CO2,Direct GHG emissions from operating plants (Scope 1),[8710.0],[8710.0],[8710.0],[8710.0],[8710.0],[8710.0],['kt CO2'],['kt CO2'],['kt CO2'],['kt CO2'],['kt CO₂'],['kt CO₂'],['Direct GHG emissions from operating plants (Scope 1)'],['Direct GHG emissions from operating plants (Scope 1)'],['Direct GHG emissions from operating plants (Scope 1)'],['Direct GHG emissions from operating plants'],['Direct GHG emissions from operating plants (Scope 1)'],['Direct GHG emissions from operating plants (Scope 1)']
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2019,1,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2020,1,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2021,1,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2022,1,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2017,2lb,19,693.0,kt CO2,kt CO2,Indirect GHG emissions (Scope 2),[693.0],[693.0],,[693.0],,,['kt CO2'],['kt CO2'],,['kt CO2'],,,['Indirect GHG emissions (Scope 2)'],['Indirect GHG emissions (Scope 2)'],,['Indirect GHG emissions'],,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2018,2lb,19,600.0,kt CO2,kt CO2,Indirect GHG emissions (Scope 2),[600.0],[600.0],,[600.0],,,['kt CO2'],['kt CO2'],,['kt CO2'],,,['Indirect GHG emissions (Scope 2)'],['Indirect GHG emissions (Scope 2)'],,['Indirect GHG emissions'],,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2019,2lb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2020,2lb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2021,2lb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2017,2mb,,,,,,,,[693.0],[693.0],[693.0],[693.0],,,['kt CO2'],['kt CO2'],['kt CO₂'],['kt CO₂'],,,['Indirect GHG emissions (Scope 2)'],['Indirect GHG emissions'],['Indirect GHG emissions (Scope 2)'],['Indirect GHG emissions (Scope 2)']
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2018,2mb,,,,,,,,[600.0],[600.0],[600.0],[600.0],,,['kt CO2'],['kt CO2'],['kt CO₂'],['kt CO₂'],,,['Indirect GHG emissions (Scope 2)'],['Indirect GHG emissions'],['Indirect GHG emissions (Scope 2)'],['Indirect GHG emissions (Scope 2)']
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2019,2mb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2020,2mb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2013,3,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2014,3,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2015,3,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2016,3,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2017,3,19,1362.0,kt CO2,kt CO2,Other indirect GHG emissions from feedstock purchase (Scope 3)/Other indirect GHG emissions from feedstock purchase1) (Scope 3),[1362.0],[1362.0],[1362.0],[1362.0],[1362.0],[1362.0],['kt CO2'],['kt CO2'],['kt CO2'],['kt CO2'],['kt CO₂'],['kt CO₂'],['Other indirect GHG emissions from feedstock purchase (Scope 3)'],['Other indirect GHG emissions from feedstock purchase (Scope 3)'],['Other indirect GHG emissions from feedstock purchase (Scope 3)'],['Other indirect GHG emissions from feedstock purchase'],['Other indirect GHG emissions from feedstock purchase (Scope 3)'],['Other indirect GHG emissions from feedstock purchase (Scope 3)']
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2018,3,19,1508.0,kt CO2,kt CO2,Other indirect GHG emissions from feedstock purchase (Scope 3)/Other indirect GHG emissions from feedstock purchase1) (Scope 3),[1508.0],[1508.0],[1508.0],[1508.0],[1508.0],[1508.0],['kt CO2'],['kt CO2'],['kt CO2'],['kt CO2'],['kt CO₂'],['kt CO₂'],['Other indirect GHG emissions from feedstock purchase (Scope 3)'],['Other indirect GHG emissions from feedstock purchase (Scope 3)'],['Other indirect GHG emissions from feedstock purchase (Scope 3)'],['Other indirect GHG emissions from feedstock purchase'],['Other indirect GHG emissions from feedstock purchase (Scope 3)'],['Other indirect GHG emissions from feedstock purchase (Scope 3)']
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2019,3,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2020,3,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2021,3,,,,,,,,,,,,,,,,,,,,,,,
salzgitter ag_2018_report,partial,"['1', '2lb', '3']","['2017', '2018']",2022,3,,,,,,,,,,,,,,,,,,,,,,,
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2013,1,,,,,,,,,,,,,,,,,,,,,,,
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2014,1,,,,,,,,,,,,,,,,,,,,,,,
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2015,1,34,135.0,t CO2-e,t CO2e,"GRI 305-1 Direct greenhouse gas emissions, t CO2-e (Scope 1)/GRI 305-1 Direct greenhouse gas emissions (Scope 1)",[135.0],[135.0],[135.0],[135.0],[135.0],[135.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions'],['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2016,1,34,170.0,t CO2-e,t CO2e,"GRI 305-1 Direct greenhouse gas emissions, t CO2-e (Scope 1)/GRI 305-1 Direct greenhouse gas emissions (Scope 1)",[170.0],[170.0],[170.0],[170.0],[170.0],[170.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions'],['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2017,1,34,214.0,t CO2-e,t CO2e,"GRI 305-1 Direct greenhouse gas emissions, t CO2-e (Scope 1)/GRI 305-1 Direct greenhouse gas emissions (Scope 1)",[214.0],[214.0],[214.0],[214.0],[214.0],[214.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions'],['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2018,1,34,179.0,t CO2-e,t CO2e,"GRI 305-1 Direct greenhouse gas emissions, t CO2-e (Scope 1)/GRI 305-1 Direct greenhouse gas emissions (Scope 1)",[179.0],[179.0],[179.0],[179.0],[179.0],[179.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions'],['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2019,1,34,177.0,t CO2-e,t CO2e,"GRI 305-1 Direct greenhouse gas emissions, t CO2-e (Scope 1)/GRI 305-1 Direct greenhouse gas emissions (Scope 1)",[177.0],[177.0],[177.0],[177.0],[177.0],[177.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions'],['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2020,1,34,147.0,t CO2-e,t CO2e,"GRI 305-1 Direct greenhouse gas emissions, t CO2-e (Scope 1)/GRI 305-1 Direct greenhouse gas emissions (Scope 1)",[147.0],[147.0],[147.0],[147.0],[147.0],[147.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions'],['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2021,1,34,105.0,t CO2-e,t CO2e,"GRI 305-1 Direct greenhouse gas emissions, t CO2-e (Scope 1)/GRI 305-1 Direct greenhouse gas emissions (Scope 1)",[105.0],[105.0],[105.0],[105.0],[105.0],[105.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions'],['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2022,1,34,20.0,t CO2-e,t CO2e,"GRI 305-1 Direct greenhouse gas emissions, t CO2-e (Scope 1)/GRI 305-1 Direct greenhouse gas emissions (Scope 1)",[20.0],[20.0],[20.0],[20.0],[20.0],[20.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions'],['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']",['GRI 305-1 Direct greenhouse gas emissions (scope 1)'],"['GRI 305-1 Direct greenhouse gas emissions, t CO2-e (scope 1)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2015,2lb,34,41962.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (location-based)/Indirect greenhouse gas emissions (location-based)",[41962.0],[41962.0],[41962.0],[41962.0],[41962.0],[41962.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],['GRI 305-2 Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2016,2lb,34,52583.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (location-based)/Indirect greenhouse gas emissions (location-based)",[52583.0],[52583.0],[52583.0],[52583.0],[52583.0],[52583.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],['GRI 305-2 Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2017,2lb,34,43163.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (location-based)/Indirect greenhouse gas emissions (location-based)",[43163.0],[43163.0],[43163.0],[43163.0],[43163.0],[43163.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],['GRI 305-2 Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2018,2lb,34,40152.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (location-based)/Indirect greenhouse gas emissions (location-based)",[40152.0],[40152.0],[40152.0],[40152.0],[40152.0],[40152.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],['GRI 305-2 Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2019,2lb,34,37468.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (location-based)/Indirect greenhouse gas emissions (location-based)",[37468.0],[37468.0],[37468.0],[37468.0],[37468.0],[37468.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],['GRI 305-2 Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2020,2lb,34,34456.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (location-based)/Indirect greenhouse gas emissions (location-based)",[34456.0],[34456.0],[34456.0],[34456.0],[34456.0],[34456.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],['GRI 305-2 Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2021,2lb,34,45754.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (location-based)/Indirect greenhouse gas emissions (location-based)",[45754.0],[45754.0],[45754.0],[45754.0],[45754.0],[45754.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],['GRI 305-2 Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2022,2lb,34,40393.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (location-based)/Indirect greenhouse gas emissions (location-based)",[40393.0],[40393.0],[40393.0],[40393.0],[40393.0],[40393.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],['GRI 305-2 Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']",['Indirect greenhouse gas emissions (location-based)'],"['Indirect greenhouse gas emissions, t CO2-e (location-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2015,2mb,34,37674.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (market-based)/Indirect greenhouse gas emissions (market-based)",[37674.0],[37674.0],[37674.0],[37674.0],[37674.0],[37674.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],['GRI 305-2 Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2016,2mb,34,48560.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (market-based)/Indirect greenhouse gas emissions (market-based)",[48560.0],[48560.0],[48560.0],[48560.0],[48560.0],[48560.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],['GRI 305-2 Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2017,2mb,34,39430.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (market-based)/Indirect greenhouse gas emissions (market-based)",[39430.0],[39430.0],[39430.0],[39430.0],[39430.0],[39430.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],['GRI 305-2 Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2018,2mb,34,36728.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (market-based)/Indirect greenhouse gas emissions (market-based)",[36728.0],[36728.0],[36728.0],[36728.0],[36728.0],[36728.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],['GRI 305-2 Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2019,2mb,34,34292.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (market-based)/Indirect greenhouse gas emissions (market-based)",[34292.0],[34292.0],[34292.0],[34292.0],[34292.0],[34292.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],['GRI 305-2 Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2020,2mb,34,30915.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (market-based)/Indirect greenhouse gas emissions (market-based)",[30915.0],[30915.0],[30915.0],[30915.0],[30915.0],[30915.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],['GRI 305-2 Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2021,2mb,34,43349.0,t CO2-e,t CO2e,"Indirect greenhouse gas emissions, t CO2-e (market-based)/Indirect greenhouse gas emissions (market-based)",[43349.0],[43349.0],[43349.0],[43349.0],[43349.0],[43349.0],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],['GRI 305-2 Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']",['Indirect greenhouse gas emissions (market-based)'],"['Indirect greenhouse gas emissions, t CO2-e (market-based)']"
